web-scraper-order,typ,href,wein_name_raw,jahrgang_raw,genussreife_raw,land_raw,region_raw,produzent_raw,rebsorte_raw,alkohol_raw,inhalt_raw,preis_chf_raw
1671141800-5725,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-puglia-igp-palmento/p/1000102017,Naturaplan Bio Puglia IGP Palmento,2019,2023-2026,Italien,Apulien,Colli Della Murgia,Aglianico,14.00%,75cl,8.65
1671141805-5726,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-primitivo-puglia-igt-sassi-d-oro/p/1016230002,Naturaplan Bio Primitivo Puglia IGT Sassi d'Oro,2021,2023-2025,Italien,Apulien,null,Primitivo,14.00%,50cl,5.95
1671141810-5729,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-primitivo-del-salento-igt-cosmo/p/1014342006,Naturaplan Bio Primitivo del Salento IGT Cosmo,2021,2020-2021,Italien,Apulien,-,Primitivo,15.00%,75cl,9.95
1671141815-5732,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-pinot-noir-neuchatel-aoc-domaine-des-coccinelles/p/1000101019,Naturaplan Bio-Pinot Noir Neuchâtel AOC Domaine des Coccinelles,2021,2023-2024,Schweiz,Drei-Seen-Region,Caves de la Beroche,Pinot Noir,14.00%,75cl,18.5
1671141820-5734,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-piemonte-doc-barbera-la-raia/p/1017013001,Naturaplan Bio Piemonte Doc Barbera La Raia,2020,2022-2025,Italien,Piemont,Cantina La Raia,Barbera,14.00%,75cl,9.95
1671141825-5737,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-pays-d-oc-igp-vin-du-patron/p/1014283005,Naturaplan Bio Pays d'Oc IGP Vin du Patron,2021,2024-2025,Frankreich,Languedoc-Roussillon,-,Grenache,13.50%,75cl,5.95
1671141829-5740,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-parco-marano-castel-del-monte-doc/p/1004248007,Naturaplan Bio Parco Marano Castel del Monte DOC,2016,2022-2025,Italien,Apulien,Agrinatura,Aglianico,13.50%,75cl,18.5
1671141834-5742,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-or-et-azur-g-bertrand-languedoc/p/1016232002,Naturaplan Bio Or et Azur G. Bertrand Languedoc,2021,2023-2024,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Grenache,14.00%,75cl,13.95
1671141840-5745,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-monte-tabor-valpolicella-ripasso-doc/p/1010230009,Naturaplan Bio Monte Tabor Valpolicella Ripasso DOC,2018,2022-2024,Italien,Venetien,-,Molinara,15.00%,75cl,11.95
1671141845-5748,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-montepulciano-d-abruzzo-d-jasci-doc/p/1000097017,Naturaplan Bio Montepulciano d'Abruzzo D. Jasci DOC,2020,2023-2024,Italien,Abruzzen,Azienda Agricola Jasci,Montepulciano,13.00%,75cl,9.5
1671141850-5751,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-montepulciano-dabruzzo-doc-domino-jasci/p/1004241014,Naturaplan Bio-Montepulciano d`Abruzzo DOC Domino Jasci,2019,2023-2027,Italien,Abruzzen,Azienda Agricola Jasci,Montepulciano,14.00%,75cl,13.95
1671141855-5754,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-marie-gabrielle-cazes-cotes-du-roussillon-aop/p/1000083018,Naturaplan Bio Marie-Gabrielle Cazes Côtes du Roussillon AOP,2021,2023-2025,Frankreich,Languedoc-Roussillon,Domaine Cazes,Mourvèdre,13.50%,75cl,8.75
1671141860-5756,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-le-canon-du-marechal-igp-cotes-catalanes/p/1011176007,Naturaplan Bio Le Canon du Marechal IGP Côtes Catalanes,2020,2022-2025,Frankreich,Languedoc-Roussillon,null,Syrah,13.00%,75cl,9.95
1671141864-5759,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-la-cote-aoc-cuvee-noble-rouge-capitaine/p/1004074015,Naturaplan Bio La Côte AOC Cuvée Noble Rouge Capitaine,2021,2024-2025,Schweiz,Waadt,Domaine la Capitaine,Cabernet Sauvignon,13.00%,75cl,25.95
1671141869-5762,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-haut-medoc-aoc-clos-la-boheme/p/1014704005,Naturaplan Bio Haut-Médoc AOC Clos la Bohème,2019,2021-2030,Frankreich,null,null,"Cabernet Sauvignon, 
                                Merlot",14.00%,75cl,25.5
1671141873-5764,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-gigondas-aoc-terra-amata/p/1010142013,Naturaplan Bio Gigondas AOC Terra Amata,2021,2022-2028,Frankreich,Côtes du Rhône,null,Grenache,13.50%,75cl,18.95
1671141877-5767,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-douro-doc-quinta-do-vallado/p/1015883003,Naturaplan Bio Douro DOC Quinta do Vallado,2020,2022-2028,Portugal,Douro,"Touriga Nacional, Touriga Francesa",null,14.00%,75cl,16.95
1671141881-5769,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-cotes-du-roussillon-aop-john-wine-cazes/p/1014983004,Naturaplan Bio Côtes du Roussillon AOP John Wine Cazes,2021,2023-2026,Frankreich,Languedoc-Roussillon,A. Cazes,Grenache,13.50%,75cl,11.95
1671141886-5770,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-costieres-de-nimes-m-chapoutier-aoc/p/1009767011,Naturaplan Bio Costières de Nîmes M. Chapoutier AOC,2020,2022-2025,Frankreich,Languedoc-Roussillon,M. Chapoutier,Grenache,13.50%,75cl,10.95
1671141890-5771,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-corbieres-boutenac-aoc-solus-chateau-de-caraguilhes/p/1008518013,Naturaplan Bio Corbières Boutenac AOC Solus Château de Caraguilhes,2020,2023-2025,Frankreich,Languedoc-Roussillon,Château de Caraguilhes,Grenache,13.50%,75cl,21.5
1671141895-5772,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-corbieres-aop-chateau-caraguilhes-prestige/p/1012861008,Naturaplan Bio Corbières AOP Château Caraguilhes Prestige,2021,2024-2026,Frankreich,Languedoc-Roussillon,Château de Caraguilhes,Mourvèdre,13.00%,75cl,12.95
1671141899-5773,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-corbieres-aop-chateau-caraguilhes-prestige/p/1015212003,Naturaplan Bio Corbières AOP Château Caraguilhes Prestige,2020,2022-2023,Frankreich,Languedoc-Roussillon,Château de Caraguilhes,Mourvèdre,13.00%,37.5cl,6.95
1671141905-5774,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-corbieres-aoc-grand-vin-du-chateau-pech-latt/p/1000082018,Naturaplan Bio-Corbières AOC Grand Vin du Château Pech-Latt,2021,2023-2026,Frankreich,Languedoc-Roussillon,null,"Grenache, 
                                Mourvèdre, 
                                Syrah, 
                                Carignan",14.00%,75cl,10
1671141909-5775,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-cigalus-rouge-aude-hauterive-igp-g-bertrand/p/1009214013,Naturaplan Bio-Cigalus Rouge Aude Hauterive IGP G. Bertrand,2020,2023-2026,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Cabernet Franc,14.50%,75cl,23.75
1671141914-5776,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chianti-classico-concadoro-docg/p/1000081018,Naturaplan Bio Chianti classico Concadoro DOCG,2019,2022-2023,Italien,Toskana,Azienda Agricola Concadoro,Sangiovese,13.50%,75cl,12.95
1671141918-5777,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateau-peybonhomme-les-tours-cru-bourgeois-aoc/p/1001523016,Naturaplan Bio Château Peybonhomme Les Tours Cru Bourgeois AOC,2018,2022-2027,Frankreich,null,Château Peybonhomme Les Tours,Cabernet Sauvignon,13.50%,37.5cl,6.95
1671141923-5778,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateau-peybonhomme-les-tours-aoc/p/1000100017,Naturaplan Bio Château Peybonhomme Les Tours AOC,2020,2024-2026,Frankreich,null,Château Peybonhomme Les Tours,Cabernet Sauvignon,13.00%,75cl,11.95
1671141927-5779,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateau-peybonhomme-les-tours-aoc/p/1000100016,Naturaplan Bio Château Peybonhomme Les Tours AOC,2019,2023-2025,Frankreich,null,Château Peybonhomme Les Tours,Cabernet Sauvignon,13.00%,75cl,11.95
1671141932-5780,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateau-pech-latt-corbieres-aoc/p/1001855018,Naturaplan Bio Château Pech-Latt Corbières AOC,2021,2023-2025,Frankreich,Languedoc-Roussillon,null,"Grenache, 
                                Syrah",13.00%,37.5cl,6.5
1671141936-5781,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateauneuf-du-pape-terra-amata/p/1013151008,Naturaplan Bio Châteauneuf-du-Pape Terra Amata,2021,2024-2025,Frankreich,null,null,"Grenache, 
                                Mourvèdre, 
                                Syrah",14.00%,75cl,23.95
1671141941-5782,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateau-guibeau-puisseguin-saint-emilion-aoc/p/1013886007,Naturaplan Bio Château Guibeau Puisseguin Saint-Emilion AOC,2020,2023-2027,Frankreich,null,null,"Cabernet Franc, 
                                Cabernet Sauvignon, 
                                Merlot",14.00%,75cl,11.55
1671141946-5783,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-chateau-gombaude-guillot-pomerol-aoc/p/1014925002,Naturaplan Bio Château Gombaude-Guillot Pomerol AOC,2017,2023-2027,Frankreich,null,Château Gombaude Guillot,Cabernet Franc,13.50%,75cl,59.5
1671141949-5784,rot,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-chateau-barillet-vin-suisse-de-pays-blanc/p/1000079018,Naturaplan Bio Château Barillet vin suisse de pays blanc,2021,2023-2024,Schweiz,Genf,Château Barillet,Chasselas,12.50%,75cl,14.5
1671141953-5785,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-catalunya-do-boira-garnatxa-negra-raimat/p/1014245004,Naturaplan Bio Catalunya DO Boira Garnatxa Negra Raimat,2019,2022-2024,Spanien,Katalonien,Raimat,Grenache,14.00%,75cl,15.5
1671141958-5786,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-castel-del-monte-doc-parco-grande/p/1009890013,Naturaplan Bio Castel del Monte DOC Parco Grande,2020,2023-2025,Italien,Apulien,"Aglianico, Uva di Troia",null,14.00%,75cl,6.5
1671141963-5787,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-carmenere-cabernet-novas-gran-reserva-colchagua-valley-do-chile/p/1016052003,Naturaplan Bio Carmenère Cabernet Novas Gran Reserva Colchagua Valley D.O. Chile,2019,2022-2026,Chile,null,null,"Cabernet Sauvignon, 
                                Carmenère",13.50%,75cl,9.95
1671141968-5788,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-bromeus-terre-siciliane-igt-rosso/p/1014285006,Naturaplan Bio Bromeus Terre Siciliane IGT Rosso,2021,2023-2026,Italien,Sizilien,null,"Syrah, 
                                Nero d'Avola",14.00%,75cl,11.95
1671141973-5789,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-bergerac-aoc-mirabelle-du-chateau-de-la-jaubertie/p/1014491003,Naturaplan Bio Bergerac AOC Mirabelle du Château de la Jaubertie,2017,2022-2023,Frankreich,Südwesten,Château de la Jaubertie,Cabernet Franc,13.50%,75cl,15.95
1671141977-5790,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-amarone-della-valpolicella-doc-monte-tabor/p/1011231007,Naturaplan Bio-Amarone della Valpolicella DOC Monte Tabor,2015,2022-2025,Italien,Venetien,Monte Tabor,Molinara,16.50%,75cl,24.7
1671141982-5791,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-alicante-do-vias-viejas-castillo-de-alicante/p/1013054005,Naturaplan Bio Alicante DO Viñas Viejas Castillo de Alicante,2018,2022-2025,Spanien,Valencia,Monastrell,null,13.50%,75cl,8.95
1671141986-5792,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/naturaplan-bio-alentejo-doc-colheita-marques-de-borba-joao-portugal-ramos/p/1015932002,Naturaplan Bio Alentejo DOC Colheita Marqués de Borba João Portugal Ramos,2018,2022-2026,Portugal,Alentejo,João Portugal Ramos,Petit Verdot,14.00%,75cl,9.95
1671141991-5793,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/napa-valley-thorn-the-prisoner-wine-company/p/1017851001,Napa Valley Thorn The Prisoner Wine Company,2017,2019-2027,USA,null,null,"Merlot, 
                                Syrah, 
                                Malbec, 
                                Petite Sirah",15.20%,75cl,56
1671141996-5794,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/napa-valley-cabernet-sauvignon-robert-mondavi-winery/p/3174266003,Napa Valley Cabernet Sauvignon Robert Mondavi Winery,2019,2021-2025,USA,null,Robert Mondavi Winery,Cabernet Franc,15.00%,75cl,46
1671142000-5795,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/murata-merlot/p/1010459012,Murata Merlot,2020,2020-2021,Schweiz,Tessin,null,Merlot,13.00%,75cl,12.75
1671142005-5796,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/murata-merlot/p/1010459011,Murata Merlot,2019,2022-2024,Schweiz,Tessin,null,Merlot,13.00%,75cl,12.75
1671142010-5797,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/mouton-cadet-baron-philippe-de-rothschild-bordeaux-aoc/p/1010232007,Mouton Cadet Baron Philippe de Rothschild Bordeaux AOC,2019,2023-2024,Frankreich,null,Domaines Barons de Rothschild,Cabernet Franc,12.50%,150cl,24.95
1671142015-5798,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/moulin-d-or-faugeres-reserve-aoc/p/1010503009,Moulin d'Or Faugères Réserve AOC,2019,2022-2025,Frankreich,Languedoc-Roussillon,-,Grenache,13.00%,75cl,8.95
1671142019-5799,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/moulin-a-vent-fut-de-chene-georges-duboeuf-aoc/p/1000573016,Moulin-à-Vent Fût de Chêne Georges Duboeuf AOC,2019,2023-2026,Frankreich,Beaujolais,Georges Duboeuf,Gamay,13.00%,75cl,17.5
1671142025-5800,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/moulin-a-vent-aop-les-michelots/p/1001278018,Moulin-à-Vent AOP Les Michelots,2019,2022-2025,Frankreich,Beaujolais,null,Gamay,13.00%,75cl,7.9
1671142030-5801,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/moulin-a-vent-aop-albert-bichot/p/1016265001,Moulin-à-Vent AOP Albert Bichot,2018,2022-2023,Frankreich,Beaujolais,Maison Albert Bichot,Gamay,13.50%,75cl,14.95
1671142035-5802,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/motuproprio-toscana-igt-sangiovese/p/1018549001,Motuproprio Toscana IGT Sangiovese,2013,2022-2028,Italien,Toskana,Tenuta Tre Rose,Sangiovese,14.50%,75cl,29.95
1671142039-5803,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/mosel-villa-huesgen-riesling-by-the-glass/p/1017193001,Mosel Villa Huesgen Riesling By the Glass,2020,2022-2023,Deutschland,null,Villa Huesgen,Riesling,11.50%,75cl,13.9
1671142043-5804,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/mosaico-bolgheri-rosso-doc/p/1018673001,Mosaico Bolgheri Rosso DOC,2019,2022-2025,Italien,Toskana,Fattoria Casa di Terra,Merlot,14.50%,75cl,31.5
1671142112-5831,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/piemont-docg-barolo-nebbiolo-ceretto/p/1017985001,Piemont DOCG Barolo Nebbiolo Ceretto,2017,2022-2030,Italien,Piemont,Ceretto,Nebbiolo,14.00%,75cl,59
1671142115-5833,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/piemont-doc-barbera-d-asti-bricco-dell-uccellone-braida/p/1016273002,Piemont DOC Barbera d'Asti Bricco dell'Uccellone Braida,2018,2020-2028,Italien,Piemont,Braida,Barbera,16.00%,75cl,59
1671142117-5834,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/piedirosso-del-sannio-doc/p/1018571001,Piedirosso del Sannio DOC,2020,2022-2025,Italien,Kampanien,La Fortezza,null,13.00%,75cl,14.5
1671142120-5836,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pic-saint-loup-aop-la-closerie-du-pic-chateau-puech-haut/p/1014344004,Pic Saint Loup AOP La Closerie du Pic Château Puech-Haut,2018,2022-2027,Frankreich,Languedoc-Roussillon,Château Puech-Haut,Merlot,14.00%,75cl,24.95
1671142123-5838,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pfaffl-blauer-zweigelt-niederoesterreich/p/1000117015,Pfaffl Blauer Zweigelt Niederösterreich,2021,2024-2025,Österreich,Niederösterreich,Weingut Pfaffl,Zweigelt,13.00%,75cl,12.5
1671142126-5840,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pessac-leognan-aoc-grand-cru-classe-de-graves-domaine-de-chevalier/p/3951564004,Pessac-Léognan AOC  Grand Cru Classé de Graves Domaine de Chevalier,2011,2022-2025,Frankreich,null,null,"Cabernet Franc, 
                                Cabernet Sauvignon, 
                                Merlot",13.50%,75cl,59.95
1671142128-5842,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pessac-leognan-aoc-chateau-la-louviere/p/6157858002,Pessac-Léognan AOC Château La Louvière,2016,2022-2030,Frankreich,null,null,"Cabernet Sauvignon, 
                                Merlot",14.00%,75cl,39.95
1671142131-5844,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pessac-leognan-aoc-chateau-la-garde/p/3173351021,Pessac-Léognan AOC Château La Garde,2017,2022-2038,Frankreich,null,Château La Garde,Cabernet Sauvignon,14.00%,75cl,28.95
1671142134-5846,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pessac-leognan-ac-cru-classe-chateau-pape-clement/p/3173420023,Pessac-Léognan AC Cru Classé Château Pape Clément 6x  75cl,2021,2030-2038,Frankreich,null,Château Pape Clément,Cabernet Franc,13.50%,6x 75cl,489
1671142137-5848,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pernand-vergelesses-pinot-noir-domaine-dupasquier-fils/p/1017444002,Pernand-Vergelesses Pinot Noir Domaine Dupasquier & Fils,2021,2023-2026,Frankreich,null,Dupasquier & Fils,Pinot Noir,13.00%,75cl,24.95
1671142140-5850,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pernand-vergelesses-pinot-noir-domaine-dupasquier-fils/p/1017444001,Pernand-Vergelesses Pinot Noir Domaine Dupasquier & Fils,2020,2022-2025,Frankreich,null,Dupasquier & Fils,Pinot Noir,13.00%,75cl,24.95
1671142143-5852,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/penfolds-bin-128-coonawarra-shiraz/p/1017425002,Penfolds Bin 128 Coonawarra Shiraz,2019,Australien,null,Penfolds,null,null,14.50%,75cl,42.5
1671142145-5854,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/penedes-do-3055-merlot-jean-leon/p/1017979001,Penedes DO 3055 Merlot  Jean Leon,2019,2022-2041,Spanien,Katalonien,Jean Leon,Petit Verdot,14.50%,75cl,17.8
1671142148-5856,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pays-d-oc-igp-syrah-la-sensuelle/p/1001691018,Pays D'Oc IGP Syrah La Sensuelle,2021,2020-2021,Frankreich,Languedoc-Roussillon,null,Syrah,12.50%,75cl,5.5
1671142151-5858,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pays-d-oc-igp-syrah-grenache-laurentin/p/1014262004,Pays d'Oc IGP Syrah Grenache Laurentin,2019,2022-2025,Frankreich,Languedoc-Roussillon,null,Syrah,14.00%,75cl,9.95
1671142154-5860,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pays-d-oc-igp-syrah-grenache-laurentin/p/1014262006,Pays d'Oc IGP Syrah Grenache Laurentin,2021,2020-2021,Frankreich,Languedoc-Roussillon,null,Syrah,14.00%,75cl,9.95
1671142156-5862,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pays-d-oc-igp-marjolaine-syrah/p/1016078002,Pays d'oc IGP Marjolaine Syrah,2020,2021-2024,Frankreich,Languedoc-Roussillon,null,Syrah,13.00%,75cl,3.5
1671142160-5864,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pauillac-aoc-chateau-pibran/p/3174652019,Pauillac AOC Château Pibran,2017,2024-2036,Frankreich,null,Château Pibran,Cabernet Franc,13.00%,75cl,44.95
1671142162-5866,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pauillac-ac-chateau-pontet-canet-5eme-cru-classe/p/3173435028,Pauillac AC Château Pontet-Canet 5ème Cru Classé 6x  75cl,2021,2028-2035,Frankreich,null,Château Pontet Canet,Cabernet Franc,13.00%,6x 75cl,591
1671142165-5868,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pauillac-ac-chateau-lynch-moussas-5eme-cru-classe/p/4039025012,Pauillac AC Château Lynch-Moussas 5ème Cru Classé 6x  75cl,2021,2025-2032,Frankreich,null,Château Lynch-Moussas,Cabernet Franc,13.00%,6x 75cl,197.7
1671142168-5870,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/pata-negra-oro-valdepeas-do/p/1009374011,Pata Negra Oro Valdepeñas DO,2019,2023-2026,Spanien,Kastilien-La Mancha,J. Garcia Carrion,Tempranillo,13.00%,75cl,6.65
1671142171-5871,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/paris-seduction-carignan-syrah/p/5684208,Paris Séduction Carignan-Syrah,null,2022-2025,Frankreich,null,null,Syrah,13.00%,18.7cl,2.95
1671142174-5873,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/parcelle-982-gamay-grand-cru-collection-nature-domaine-de-la-ville/p/1015350002,Parcelle 982 Gamay Grand Cru Collection Nature Domaine de la Ville,2019,2022-2025,Schweiz,Waadt,null,Gamay,13.00%,75cl,23.95
1671142177-5875,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/papaskarasi-strandja-mountains-tuerkei-chamlija/p/1015054001,Papaskarasi Strandja Mountains Türkei Chamlija,2015,2022-2023,null,null,null,übrige Sorten,12.00%,75cl,18.95
