typ,wein_name,land,region,produzent,rebsorte,alkohol,inhalt_cl,anzahl_fl,jahrgang,prime_start,prime_end,preis_chf,preis_cl
rot,Graubünden AOC Maienfeld Pinot Noir Bündner Banner,Schweiz,Ostschweiz,,Pinot Noir,13.0,75.0,1,2021,2024,2025,17.95,0.24
rot,Graubünden AOC Maienfeld Pinot Noir Bündner Banner,Schweiz,Ostschweiz,,Pinot Noir,13.0,75.0,1,2021,2024,2027,17.95,0.24
rot,Graubünden AOC Maienfelder Pola,Ostschweiz,,,Pinot Noir,13.5,75.0,1,2021,,,19.5,0.26
rot,Graubünden AOC Jeninser Pinot Noir Jürg Obrecht,Schweiz,Ostschweiz,,Pinot Noir,0.0,75.0,1,2021,2023,2025,18.5,0.25
rot,Grange South Australia Penfolds,Australien,,Penfolds,Syrah,14.5,75.0,1,2012,2022,2032,530.0,7.07
rot,Grange South Australia Penfolds,Australien,,Penfolds,Syrah,14.5,75.0,1,2010,2022,2030,495.0,6.6
rot,Grand Barossa Shiraz Château Tanunda,Australien,,Château Tanunda,Syrah,14.5,75.0,1,2020,2021,2024,19.95,0.27
rot,Grand Barossa Château Tanunda Cabernet,Australien,,Château Tanunda,Cabernet Sauvignon,14.5,75.0,1,2019,2022,2026,13.35,0.18
rot,Grand Barossa Cabernet,Australien,,Château Tanunda,Cabernet Sauvignon,14.5,75.0,1,2020,2023,2027,13.35,0.18
rot,Gold Rush Red Bourbon Barrel-aged 1000 Stories California,USA,,,diverse Sorten,14.5,75.0,1,2019,2020,2022,22.5,0.3
rot,GMS Barossa Valley Schild Estate,Australien,,,"Grenache, 
                                Mourvèdre, 
                                Syrah",15.0,75.0,1,2014,2022,2024,19.95,0.27
rot,Glühwein Vin Chaud rouge,Europa,,Kalten Tagen,,10.0,100.0,1,,2022,2024,2.45,0.02
rot,Glühwein Heisser Hirsch Traube-Orange Alkoholfrei,Deutschland,,,,5.0,75.0,1,,2022,2023,4.5,0.06
rot,"Gigondas AOP Les Hauts de Montmirail, Brusset 6x  75cl",Frankreich,,Domaine Brusset,Grenache,15.0,75.0,6,2021,2023,2029,165.0,0.37
rot,"Gigondas AOP Confidentiel, Montirius 6x  75cl",Frankreich,,Domaine Montirius,Grenache,15.0,75.0,6,2021,2023,2029,269.7,0.6
rot,Gigondas AOP Château Saint-André,Frankreich,Côtes du Rhône,,Grenache,14.0,75.0,1,2020,2024,2025,10.75,0.14
rot,Gigondas AOC E. Guigal,Côtes du Rhône,,,"Grenache, 
                                Syrah",14.5,75.0,1,2019,,,19.95,0.27
rot,Gigondas AOC Château Saint-André,Frankreich,Côtes du Rhône,,"Grenache, 
                                Syrah",14.5,37.5,1,2021,2021,2026,7.95,0.21
rot,Giato Nero d'Avola-Perricone Sicilia DOC Superiore Bio Suisse,Italien,Sizilien,Centopassi - Libera Terra,Nero d'Avola,13.5,75.0,1,2021,2022,2026,14.5,0.19
rot,Geschenkkiste Naturaplan Bio-Cigalus Rouge Aude Hauterive IGP G. Bertrand,Frankreich,Languedoc-Roussillon,,"Cabernet Franc,                    Cabernet Sauvignon,                    Grenache,                  Merlot,                    Syrah,                  Carignan",14.5,75.0,1,,2022,2025,34.95,0.47
rot,Geschenkkiste Bordeaux mit 4 Instrumenten,Frankreich,,,"Cabernet Franc, 
                                Merlot",12.5,75.0,1,2016,2022,2024,33.0,0.44
rot,Geschenkkiste Bordeaux mit 4 Instrumenten,Frankreich,,,"Cabernet Franc, 
                                Merlot",12.5,75.0,1,2019,2024,2026,33.0,0.44
rot,Geschenkkiste 2x75cl Primitivo del Salento,Italien,Apulien,,Primitivo,12.5,150.0,1,2019,,,39.95,0.27
rot,Geschenkkiste 2x75cl Brunello di Montalcino DOCG Castel Giocondo,Italien,Toskana,Marchesi de' Frescobaldi,Sangiovese,13.0,150.0,1,2017,2023,2027,99.0,0.66
rot,Geschenkbox 3x75cl Vinos de Pueblo Ribera del Duero DO Legaris,Spanien,Ribera del Duero,Legaris,Tempranillo,15.0,225.0,1,2017,2022,2026,90.0,0.4
rot,Geschenkbox 3x75cl Vinos de Pueblo Ribera del Duero DO Legaris,Spanien,Ribera del Duero,,Tempranillo,15.0,225.0,1,,2022,2025,90.0,0.4
rot,Geschenkbox 3x75cl Nizza DOCG Bansella Prunotto Marchesi Antinori 2019,Italien,Piemont,Marchesi Antinori,Barbera,14.0,225.0,1,2019,2022,2026,49.95,0.22
rot,"Geschenkbox 3x75cl Free From Syrah, Cabernet Sauvignon, Chardonnay",Frankreich,Languedoc-Roussillon,,"Cabernet Sauvignon, 
                                Chardonnay, 
                                Syrah",14.0,225.0,1,2020,2022,2023,29.85,0.13
rot,Geschenkbox 2x75cl Sicilia DOC Noto Rosso Zisola & Sicilia DOC Doppiozeta Noto Rosso Zisola,Italien,Sizilien,,Nero d'Avola,14.0,150.0,1,,,,59.0,0.39
rot,Geschenkbox 2x75cl Rioja Imperial Cvne Gran Reserva DOCa 2014,Spanien,Rioja,,"Grenache, 
                                Graciano, Mazuela, 
                                Tempranillo",13.5,150.0,1,,2022,2030,99.95,0.67
rot,Geschenkbox 2x75cl Brunello di Montalcino DOCG Castel Giocondo Marchesi de'Frescobaldi 2016,Italien,Toskana,Marchesi de' Frescobaldi,Sangiovese,13.5,150.0,1,2016,2023,2027,99.0,0.66
rot,Geschenkbox 2x75cl Bolgheri DOC Cont'Ugo Tenuta Guado al Tasso,Italien,Toskana,Guado al Tasso,Merlot,13.0,150.0,1,2019,2022,2030,84.0,0.56
rot,Geschenkbox 2x75cl 50 Year Old Vines Barossa Shiraz & Cabernet Sauvignon Château Tanunda,Australien,Château Tanunda,,"Cabernet Sauvignon, 
                                Syrah",15.0,150.0,1,,2022,2025,98.0,0.65
rot,Georges de Latour Private Reserve Cabernet Sauvignon Napa Valley,USA,,,Cabernet Sauvignon,15.0,75.0,1,2019,2024,2034,145.0,1.93
rot,Genève AOC Pinot Noir Domaine du Paradis,Schweiz,Genf,Domaine du Paradis,Pinot Noir,12.0,75.0,1,2021,2023,2025,13.5,0.18
rot,Genève AOC Feuille d'Or Gamaret Cave de Genève,Schweiz,Genf,La Cave de Genève,,13.5,75.0,1,2019,2023,2024,12.95,0.17
rot,Gamay Romand Les Liserons Vin de Pays,Schweiz,übrige Schweiz,Gamay,,13.0,75.0,1,2020,2023,2026,5.95,0.08
rot,Galia Viñas de el Regajal,Spanien,Kastilien-León,Viñas de el Regajal,Grenache,14.5,75.0,1,2016,2022,2026,49.0,0.65
rot,Fuego Tempranillo La Mancha DO Bag in Box,Spanien,Kastilien-La Mancha,,Tempranillo,12.0,300.0,1,,,,11.95,0.04
rot,Friuli Colli Orientali DOP Refosco Vidussi,Italien,Südtirol/Trentin/Friaul,Refosco,,13.0,75.0,1,2021,2022,2027,12.5,0.17
rot,Friularo DOC Riserva Bagnoli,Italien,Venetien,Bagnoli,Friulano,15.0,75.0,1,2009,2022,2025,24.5,0.33
rot,Freixenet Mía Tinto Vino de la Tierra de Castilla,Spanien,Kastilien-León,Freixenet,Tempranillo,13.5,75.0,1,2020,2022,2023,6.95,0.09
rot,Free From Naturae Syrah Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Syrah,13.5,75.0,1,2021,2023,2024,9.95,0.13
rot,Free From Cabernet Sauvignon Naturae Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Cabernet Sauvignon,14.0,75.0,1,2021,2023,2024,9.95,0.13
rot,Förstertropfen Kalterersee DOC,Italien,Südtirol/Trentin/Friaul,Vernacchia,,11.7,100.0,1,,2022,2025,4.95,0.05
rot,Fleurie Les trois Pucelles AOC,Frankreich,Beaujolais,,Gamay,12.5,75.0,1,2019,,,9.95,0.13
rot,Fitou AOP Château de Segure,Frankreich,Languedoc-Roussillon,,"Grenache, 
                                Syrah, 
                                Carignan",14.5,75.0,1,2020,2022,2023,9.95,0.13
rot,Fine Food Châteauneuf-du-Pape AOC Domaine de la Côte de l'Ange,Frankreich,Côtes du Rhône,Domaine de la Côte de l'Ange,Grenache,15.0,75.0,1,2020,2024,2028,31.95,0.43
rot,La Mouleyre Château Cap de Faugères Castillon Côtes de Bordeaux AOC,Frankreich,,Château Cap de Faugères,Cabernet Sauvignon,14.0,75.0,1,2014,2022,2025,32.5,0.43
rot,Lamo Ottavianello DOC Ostuni Rosso,Italien,Apulien,Tenute Rubino,,12.5,75.0,1,2019,2022,2024,21.0,0.28
rot,Lambrusco Rosso Riunite Amabile Emilia IGT,Italien,Emilia-Romagna,Lambrusco,,13.0,75.0,1,,2022,2023,5.5,0.07
rot,La Mascota Malbec,Argentinien,Mendoza,Mascota Vineyards,Malbec,14.5,75.0,1,2020,2022,2024,17.95,0.24
rot,Lagrein Riserva Prestige Line Südtirol Alto Adige DOC,Italien,Südtirol/Trentin/Friaul,Kellerei Bozen,Lagrein,14.0,75.0,1,2019,2023,2027,23.95,0.32
rot,Lagrein Alto Adige DOC,Italien,Südtirol/Trentin/Friaul,Kellerei Kaltern - Caldaro,Lagrein,13.0,75.0,1,2021,2022,2029,17.5,0.23
rot,Ladoix 1er Cru Le Bois Roussot,Frankreich,,Domaine Gaston et Pierre Ravaut,Pinot Noir,13.0,75.0,1,2018,2022,2030,29.95,0.4
rot,La Cuvée Mythique Vin de Pays d'Oc,Frankreich,Languedoc-Roussillon,Les Vignerons de la Méditerrané,Grenache,14.0,150.0,1,2020,2022,2024,28.95,0.19
rot,Lacryma Christi del Vesuvio rosso DOC Mastroberardino,Italien,Kampanien,Piedirosso,,12.5,75.0,1,2021,2021,2026,18.0,0.24
rot,La Côte AOC Soprano Pinot Noir Vieilles Vignes Domaine de Chantegrive,Schweiz,Waadt,Pinot Noir,,14.2,75.0,1,2020,2022,2030,19.95,0.27
rot,La Côte AOC Morges Salvagnin Monastier,Schweiz,Waadt,,Pinot Noir,12.5,75.0,1,2019,2022,2025,6.95,0.09
rot,La Côte AOC Luins Rouge Collection Berner Geschichte,Schweiz,Waadt,Pinot Noir,,13.0,75.0,1,2021,2021,2025,7.95,0.11
rot,La Côte AOC Château d`Allaman,Schweiz,Waadt,Château d'Allaman,Gamay,13.0,75.0,1,2020,2023,2025,14.95,0.2
rot,L'Eglise-Clinet Pomerol AC 6x  75cl,Frankreich,,L'Eglise-Clinet,Cabernet Franc,13.5,75.0,6,2021,2029,2046,1656.0,3.68
rot,L'Eglise-Clinet Pomerol AC,Frankreich,,L'Eglise-Clinet,Cabernet Franc,14.0,75.0,1,2015,2025,2039,275.0,3.67
rot,Kudos rosso Colline Pescaresi IGP,Italien,Abruzzen,Talamonti,Montepulciano,14.5,75.0,1,2017,2022,2025,19.95,0.27
rot,Kraehe Marananga Shiraz Barossa Valley Powell & Son,Australien,,Syrah,,14.0,75.0,1,2016,2022,2031,499.0,6.65
rot,Kékfrankos Tüzkö Estate Ungarn,Ungarn,,"Ein phantastischer Speisenbegleiter, etwa zu Wildgerichten oder auch zu Kalbsbraten",,13.0,75.0,1,2019,2021,2025,7.95,0.11
rot,Kampanien DOC Feudi di San Gregorio Campanaro,Italien,Kampanien,Feudi di San Gregorio,Fiano,13.0,75.0,1,2018,2022,2023,33.0,0.44
rot,Kampanien Aglianico Irpinia DOC Mastroberardino,Italien,Kampanien,Mastroberardino,Aglianico,13.0,75.0,1,2020,2022,2025,18.0,0.24
rot,Kalabrien  Savuto DOC Mute Le Moire,Italien,Kalabrien,Le Moire,Greco,14.0,75.0,1,2017,2022,2025,18.5,0.25
rot,Jumilla DOP Pino Doncel 12 Meses,Spanien,Murcia,"geschmortes Kalbsbäckchen mit Kartoffelpüree, Auberginenlasagne, Rindsentrecôte Café de Paris",,14.5,75.0,1,2020,2024,2026,13.95,0.19
rot,Joseph Phelps Cabernet Sauvignon Napa Valley,USA,,Cabernet Sauvignon,,14.5,75.0,1,2019,2024,2032,69.0,0.92
rot,John Riddoch Limited Release Cabernet Sauvignon Wynns Coonawarra Estate,Australien,,Cabernet Sauvignon,,13.5,75.0,1,2019,2024,2040,100.0,1.33
rot,Joanin-Bécot Castillon Côtes de Bordeaux AOC,Frankreich,,Bécot,Cabernet Franc,13.5,75.0,1,2016,2022,2025,29.95,0.4
rot,Joanin-Bécot Castillon Côtes de Bordeaux AOC,Frankreich,,Bécot,Cabernet Franc,13.5,75.0,1,2012,2022,2025,29.95,0.4
rot,Jeninser AOC Pinot Noir Steinhuhn,Schweiz,Ostschweiz,,Pinot Noir,13.0,75.0,1,2021,2023,2026,13.5,0.18
rot,Jacob's Creek Shiraz Cabernet classic South Eastern Australia,Australien,,Jacob's Creek,Cabernet Sauvignon,13.9,75.0,1,2019,2022,2024,9.95,0.13
rot,J.P. Chenet Cabernet-Syrah Vin de Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,J.P. Chenet,Cabernet Sauvignon,13.0,75.0,1,2021,2022,2025,6.95,0.09
rot,J.P. Chenet Cabernet-Syrah Vin de Pays d'Oc,Frankreich,Languedoc-Roussillon,J.P. Chenet,Syrah,13.0,25.0,1,2021,2023,2024,2.95,0.12
rot,J.P. Chenet Cabernet Sauvignon-Syrah Vin de Pays d'Oc Bag in Box,Frankreich,Languedoc-Roussillon,,Cabernet Sauvignon,13.0,300.0,1,,,,18.5,0.06
rot,Istrione Rosso Toscana IGT,Italien,Toskana,Tenuta Tre Rose,Cabernet Franc,14.0,75.0,1,2016,2022,2026,17.5,0.23
rot,Isola dei Nuraghi IGT Korem Argiolas,Italien,Sardinien,Argiolas,Carignan,14.5,75.0,1,2019,2022,2025,33.95,0.45
rot,Isola dei Nuraghi IGT Korem Argiolas,Italien,Sardinien,Argiolas,Carignan,14.5,75.0,1,2018,2022,2025,33.95,0.45
rot,Irpinia DOC Serpico Feudi di San Gregorio,Italien,Kampanien,Feudi di San Gregorio,Aglianico,14.0,75.0,1,2013,2022,2024,49.0,0.65
rot,Irpinia DOC Rubrato Feudi di San Gregorio,Italien,Kampanien,Feudi di San Gregorio,Aglianico,13.5,75.0,1,2018,2022,2024,15.9,0.21
rot,Irpinia DOC Aglianico Neromora Vinosia,Italien,Kampanien,Vinosia,Aglianico,13.5,75.0,1,2019,2022,2023,12.95,0.17
rot,Insignia Joseph Phelps Napa Valley,USA,,,"Cabernet Sauvignon, 
                                Petit Verdot, 
                                Malbec",14.5,75.0,1,2019,2024,2040,230.0,3.07
rot,Il Grullaio Costa Toscana Rosso IGT BIO,Italien,Toskana,Usiglian del Vescovo,Cabernet Sauvignon,13.5,75.0,1,2020,2022,2025,18.5,0.25
rot,Il Barbiglione Terre di Pisa DOC,Italien,Toskana,Usiglian del Vescovo,Cabernet Sauvignon,14.0,75.0,1,2015,2022,2024,26.5,0.35
rot,House Of The Dragon Wolf Blass,Australien,,Wolf Blass,Cabernet Sauvignon,14.5,75.0,1,2021,2022,2025,17.5,0.23
rot,Holzkiste mit 2 Gläsern und je 1 Flasche Amarone und Ripasso della Valpolicella DOC,Italien,Venetien,,,15.0,150.0,1,,2022,2023,59.95,0.4
rot,Hermitage AOP Yann Chave,Frankreich,Côtes du Rhône,Yann Chave,Syrah,13.5,75.0,1,2014,2022,2025,64.95,0.87
rot,"Hermitage AOP Le Pavillon, Chapoutier 6x  75cl",Frankreich,,M. Chapoutier,Syrah,14.0,75.0,6,2021,2029,2036,1830.0,4.07
rot,"Hermitage AOP Le Pavillon, Chapoutier",Frankreich,,M. Chapoutier,Syrah,14.5,75.0,1,2019,2028,2039,279.0,3.72
rot,"Hermitage AOP Le Pavillon, Chapoutier",Frankreich,,M. Chapoutier,Syrah,13.0,75.0,1,2013,2021,2032,195.0,2.6
rot,"Hermitage AOP L'Hermite, Chapoutier",Frankreich,,M. Chapoutier,Syrah,14.5,75.0,1,2018,2027,2038,319.0,4.25
rot,Herdade Aldeia de Cima Reserva,Portugal,Alentejo,,,14.0,75.0,1,2018,,,22.5,0.3
rot,Heideboden Cuvée Rot Burgenland Hannes Reeh,Österreich,Burgenland,,,13.5,75.0,1,2019,,,15.95,0.21
rot,Haut-Médoc AOC La Pelouse Château Cambon,Frankreich,,Château Cambon la Pelouse,Cabernet Franc,13.5,75.0,1,2020,2024,2035,17.5,0.23
rot,Haut-Médoc AOC La Pelouse Château Cambon,Frankreich,,Château Cambon la Pelouse,Cabernet Franc,13.5,75.0,1,2017,2023,2032,21.95,0.29
rot,Haut-Médoc AOC Château Tour du Haut-Moulin,Frankreich,,,"Cabernet Sauvignon,              Merlot",13.5,75.0,1,2012,2022,2024,17.5,0.23
rot,Haut-Médoc AOC Château Sénéjac,Frankreich,,Château Sénéjac,Cabernet Sauvignon,14.0,75.0,1,2011,2022,2026,19.5,0.26
rot,Haut-Médoc AOC 4ème Cru Classé Château La Tour Carnet,Frankreich,,Château La Tour Carnet,Cabernet Franc,14.0,75.0,1,2020,2022,2035,33.5,0.45
rot,Haut-Médoc AOC 4ème Cru Classé Château La Tour Carnet,Frankreich,,Château La Tour Carnet,Cabernet Franc,14.0,75.0,1,2016,2022,2027,41.95,0.56
rot,Haut-Médoc AOC 4ème Cru Classé Château La Tour Carnet,Frankreich,,Château La Tour Carnet,Cabernet Franc,14.0,75.0,1,2017,2022,2032,43.5,0.58
rot,Haut-Médoc AOC 4ème Cru Classé Château La Tour Carnet,Frankreich,,Château La Tour Carnet,Cabernet Franc,14.0,75.0,1,2014,2022,2025,39.95,0.53
rot,Haut-Médoc AC Château Fleur la Mothe 6x  75cl,Frankreich,,Château Fleur La Mothe,Cabernet Sauvignon,13.0,75.0,6,2021,2024,2030,83.7,0.19
rot,Haut-Médoc AC Château Clément Pichon 6x  75cl,Frankreich,,Château Clément-Pichon,Cabernet Sauvignon,13.0,75.0,6,2021,2024,2030,117.0,0.26
rot,Haut-Brion Pessac-Léognan AC Château Les Carmes 6x  75cl,Frankreich,,Château Les Carmes Haut-Brion,Cabernet Franc,13.5,75.0,6,2021,2029,2041,654.0,1.45
rot,Mallorca Can Xanet Sibila Tramuntana,Spanien,,Vinos y Viñedos Tramuntana,,13.0,75.0,1,2016,2022,2023,45.0,0.6
rot,Mallorca Can Xanet Cumas Tramuntana,Spanien,,Vinos y Viñedos Tramuntana,,14.0,75.0,1,2016,2022,2023,45.0,0.6
rot,Malbec Puro Mendoza Dieter Meier,Argentinien,Mendoza,Dieter Meier,Malbec,14.5,75.0,1,2021,2023,2025,19.95,0.27
rot,Malbec Ojo de Agua Dieter Meier,Argentinien,Mendoza,Dieter Meier,Malbec,13.5,75.0,1,2020,2022,2023,17.95,0.24
rot,Malbec Mendoza Argentina Bodega Septima,Argentinien,Mendoza,Bodega Septima,Malbec,13.0,75.0,1,2021,2022,2025,13.95,0.19
rot,Malbec Mendoza Argentina Bodega Septima,Argentinien,Mendoza,Bodega Septima,Malbec,13.0,75.0,1,2019,2022,2023,13.95,0.19
rot,Malbec Amalaya Valle Calchaqui,Argentinien,Petit Verdot,,,14.0,75.0,1,2020,2022,2028,14.95,0.2
rot,Malanser Steinadler Pinot Noir,Schweiz,Ostschweiz,,Pinot Noir,13.5,75.0,1,2021,2023,2024,13.5,0.18
rot,Malans AOC Pinot Noir Weingut Von Salis,Schweiz,Ostschweiz,,Pinot Noir,13.0,75.0,1,2021,2022,2025,21.5,0.29
rot,Majestu Malbec Reserva,Argentinien,Mendoza,,Malbec,14.5,75.0,1,2019,2022,2025,8.85,0.12
rot,Maienfelder Pinot Noir Steinbock AOC,Schweiz,Ostschweiz,,Pinot Noir,13.0,75.0,1,2021,2023,2024,13.5,0.18
rot,Magnum Verona IGT Campofiorin Masi Agricola,Italien,Venetien,Masi,Molinara,13.0,150.0,1,2015,2022,2025,27.95,0.19
rot,Magnum Vacqueyras AOP Beaumirail Cave de Gigondas,Frankreich,Côtes du Rhône,,"Grenache, Cinsault, 
                                Syrah, 
                                Monastrell",14.5,150.0,1,2019,2023,2032,39.95,0.27
rot,Magnum Toscana IGT Insoglio del Cinghiale Tenuta di Biserno,Italien,Toskana,Tenuta di Biserno,Cabernet Sauvignon,14.0,150.0,1,2021,2022,2025,51.0,0.34
rot,Magnum Toscana IGT Insoglio del Cinghiale Tenuta di Biserno,Italien,Toskana,Tenuta di Biserno,Cabernet Sauvignon,14.0,150.0,1,2020,2021,2024,51.0,0.34
rot,Magnum Ribera del Duero DO Tinto Cosecha Bodegas y Viñedos Aalto,Spanien,Ribera del Duero,,"Cabernet Franc,           Tempranillo",15.0,150.0,1,2017,2022,2028,103.0,0.69
rot,Magnum Edizione 18 Cinque Autoctoni VdT Fantini Farnese,Italien,Abruzzen,,"Malvasia,            Montepulciano,               Primitivo,             Sangiovese,              Negroamaro",14.0,150.0,1,,2022,2025,62.95,0.42
rot,Magnum Châteauneuf-du-Pape AOC Château La Nerthe,Frankreich,,Château La Nerthe,Grenache,14.8,150.0,1,2018,2022,2033,99.95,0.67
rot,Madrid DO Laderas del Tiétar,Spanien,,,Grenache,13.5,75.0,1,2017,2022,2025,14.95,0.2
rot,"Madrid DO Garnacha La Bruja de rozas Comando G 2015, 75CL",Spanien,Grenache,,,14.5,75.0,1,2015,2022,2030,17.95,0.24
rot,Luce della Vite Frescobaldi Toscana IGT,Italien,Toskana,Marchesi de' Frescobaldi,Sangiovese,14.5,75.0,1,2019,2024,2027,110.0,1.47
rot,Luce della Vite Frescobaldi Toscana IGT,Italien,Toskana,Marchesi de' Frescobaldi,Sangiovese,14.5,75.0,1,2018,2022,2026,110.0,1.47
rot,Luce della Vite Frescobaldi Toscana IGT,Italien,Toskana,Marchesi de' Frescobaldi,Sangiovese,14.5,75.0,1,2017,2022,2025,110.0,1.47
rot,Lovely Merlot Scheiblhofer,Österreich,Burgenland,Erich Scheiblhofer,Merlot,13.0,75.0,1,2021,2022,2025,9.95,0.13
rot,Los Vascos Cabernet Sauvignon Chile Barons de Rothschild,Chile,,Los Vascos,Cabernet Sauvignon,14.0,37.5,1,2018,2022,2024,6.95,0.19
rot,Loco Malbec Mendoza Selection Dieter Meier,Argentinien,Mendoza,,Malbec,14.5,75.0,1,2020,,,14.95,0.2
rot,Loco blend Mendoza Selection Dieter Meier,Argentinien,Mendoza,Dieter Meier,Cabernet Sauvignon,14.5,75.0,1,2020,2023,2025,14.95,0.2
rot,Lirac AOC Château Bouchassy,Frankreich,Côtes du Rhône,,"Grenache,             Mourvèdre,                  Syrah",15.0,75.0,1,2020,2022,2024,12.95,0.17
rot,Limoux AOC La Capitelle de Baronarques,Frankreich,Languedoc-Roussillon,Domaines Barons de Rothschild,Cabernet Franc,14.0,75.0,1,2015,2022,2024,19.95,0.27
rot,Les Tourelles de Longueville 2ème Vin du Château Pichon-Baron AC,Frankreich,,Château Pichon-Baron Longueville,Cabernet Franc,13.0,75.0,1,2018,2022,2024,31.6,0.42
rot,Les Dailles Dôle de Salquenen AOC,Schweiz,Wallis,Pinot Noir,,13.0,37.5,1,2020,2023,2025,6.95,0.19
rot,Les Cailloux Bordeaux Supérieur AC Château Penin,Frankreich,,Château Penin,Cabernet Sauvignon,14.5,75.0,1,2018,2022,2027,17.5,0.23
rot,Les Cailloux Bordeaux Supérieur AC Château Penin,Frankreich,,Château Penin,Cabernet Sauvignon,14.0,75.0,1,2017,2022,2026,12.95,0.17
rot,Legaris Roble Ribera del Duero DO,Spanien,Ribera del Duero,Legaris,Tempranillo,13.5,75.0,1,2020,2020,2023,16.5,0.22
rot,Legaris Crianza Ribera del Duero DO,Spanien,Ribera del Duero,Legaris,Cabernet Sauvignon,14.5,75.0,1,2019,2020,2022,24.95,0.33
rot,Le Dix de Los Vascos Domaines Barons de Rothschild,Chile,,Los Vascos,Cabernet Sauvignon,14.0,75.0,1,2017,2022,2024,33.75,0.45
rot,Lazio IGT Poggio Le Volpi Roma Edizione Limitata,Italien,Latium,Poggio Le Volpi,Montepulciano,14.0,75.0,1,2015,2022,2023,44.0,0.59
rot,Lavignone Barbera d'Asti DOCG,Italien,Piemont,Pico Maccario,Barbera,14.0,75.0,1,2020,2023,2026,12.95,0.17
rot,La Vieille Ferme Rouge,Frankreich,Côtes du Rhône,,"Grenache, Cinsault, 
                                Mourvèdre, 
                                Carignan",13.5,75.0,1,2021,2024,2026,7.5,0.1
rot,Lavaux AOC Saint Saphorin Domaine des Faverges Grand Cru,Schweiz,Waadt,Domaine des Faverges,Gamay,13.0,75.0,1,2020,2020,2021,19.95,0.27
rot,Lavaux AOC Coup de l'Etrier rouge,Schweiz,Waadt,Obrist,Gamay,12.5,70.0,1,2020,2023,2024,18.5,0.26
rot,La Tour Pinot Noir AOC Weingut Jauslin,Schweiz,Basel/Aargau,,Pinot Noir,13.0,75.0,1,2019,2023,2027,22.5,0.3
rot,La Timbale Beaujolais AC,Frankreich,Beaujolais,,Gamay,12.5,100.0,1,,,,4.95,0.05
rot,Las Lamas Descendientes de J. Palacios,Spanien,Kastilien-León,Descendientes de J. Palacios,Mencía,14.0,75.0,1,2017,2022,2029,108.0,1.44
rot,Las Flores Reserva Rioja DOCa,Spanien,Rioja,Viñedos de Aldeanueva,Grenache,14.0,75.0,1,2017,2022,2024,11.95,0.16
rot,Las Flores Reserva Rioja DOCa,Spanien,Rioja,Viñedos de Aldeanueva,Grenache,14.0,75.0,1,2018,2023,2025,11.95,0.16
rot,La Sensuelle Syrah Vin de Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,,Syrah,13.0,25.0,1,2021,2022,2026,2.5,0.1
rot,La Picossa Terra Alta Garnacha,Spanien,Katalonien,,Grenache,14.0,75.0,1,2019,2022,2026,11.5,0.15
rot,Lanza Valpolicella Ripasso DOC BIO,Italien,Venetien,Vin & Organic,Molinara,14.0,75.0,1,2019,2022,2024,19.5,0.26
rot,Languedoc-Roussillon Minervois Rouge La Cigale 6x  75cl,Frankreich,Languedoc-Roussillon,,"Grenache, 
                                Mourvèdre, 
                                Syrah, 
                                Carignan",13.0,75.0,6,2020,2022,2024,35.7,0.08
rot,Languedoc-Roussillon Minervois Rouge La Cigale 6x  75cl,Frankreich,Languedoc-Roussillon,,,0.0,75.0,6,2021,2023,2025,35.7,0.08
rot,Languedoc AOP Réserve La Petite Oliveraie,Frankreich,Languedoc-Roussillon,,"Grenache, 
                                Syrah, 
                                Carignan",14.5,75.0,1,2020,,,7.85,0.1
rot,Languedoc AOP Les Complices Château Puech-Haut,Frankreich,Languedoc-Roussillon,Château Puech-Haut,Grenache,14.5,75.0,1,2016,2022,2025,12.95,0.17
rot,Languedoc AOP Art de Vivre rouge G. Bertrand,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Grenache,14.0,75.0,1,2015,2022,2025,13.95,0.19
rot,Languedoc AOC Mythique,Frankreich,Languedoc-Roussillon,Les Vignerons de la Méditerrané,Grenache,13.0,75.0,1,2021,2023,2027,8.5,0.11
rot,Langhe Nebbiolo Edition Peter Keller Weingut Giulia Negri,Italien,Piemont,Nebbiolo,,14.0,75.0,1,2020,2022,2030,19.95,0.27
rot,Langhe DOC Sito Moresco Angelo Gaja,Italien,Piemont,Angelo Gaja,Cabernet Sauvignon,13.0,75.0,1,2020,2022,2027,47.5,0.63
